TITLE MODEL,COLOR,SIZE,PRICE,PRICE_DISCOUNT,STOCK,EAN,SKU,PARENT_SKU,GENDER,CATEGORY,BRAND,COLOR MAPPING,SEASON,UPPER,LINING,INSOLE,OUTSOLE,MADE IN,CLOSURE TYPE,HEEL HEIGHT,PLATFORM HEIGHT,UPPER HEIGHT,LICENCE,TYPE OF TOE,OTHER DETAILS,Image 1,Image 2,Image 3,Image 4,Image 5,Image 6,Image 7,Image 8
Women's Bakio Ballet Flat Sandals,Champagne,37,104.72,91.38,50,7.09386E+11,bakio-ballet-flat-metallic-champagne-black-37,Bakio Ballet,Mujer,Sandals,Menina Step,Transparent ,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bakio-Ballet-flat-Egyptian-Sandals_533736d9-2187-45bf-9dc5-d67fe8179a4e.e09be7d55d12a39dfbfb880361c5f9ad.jpeg,https://i5.walmartimages.com/asr/c383bc6a-ba46-4683-991e-7d43db956dbf.af4e1c016ab1415b549d57f4d4a19294.jpeg,https://i5.walmartimages.com/asr/df518c1a-a120-4433-b0dc-593cf76a3faf.5c3c7e1faadf6332bac6ba49b80ca582.jpeg,https://i5.walmartimages.com/asr/dcee12ab-be1f-4507-becc-d33641d43b94.988473d1d7ee088c7ed8f333ad98e9f0.jpeg,,,,
Women's Bakio Ballet Flat Sandals,Champagne,35,104.72,91.38,50,7.09386E+11,bakio-ballet-flat-metallic-champagne-black-35,Bakio Ballet,Mujer,Sandals,Menina Step,Transparent ,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bakio-Ballet-flat-Egyptian-Sandals_533736d9-2187-45bf-9dc5-d67fe8179a4e.e09be7d55d12a39dfbfb880361c5f9ad.jpeg,https://i5.walmartimages.com/asr/c383bc6a-ba46-4683-991e-7d43db956dbf.af4e1c016ab1415b549d57f4d4a19294.jpeg,https://i5.walmartimages.com/asr/df518c1a-a120-4433-b0dc-593cf76a3faf.5c3c7e1faadf6332bac6ba49b80ca582.jpeg,https://i5.walmartimages.com/asr/dcee12ab-be1f-4507-becc-d33641d43b94.988473d1d7ee088c7ed8f333ad98e9f0.jpeg,,,,
Women's Bergamo Mary Jane Sandals,Black,36,99.96,85.67,50,7.09386E+11,bergamo-mary-jane-in-black-velvet-black-36,Bergamo,Mujer,Sandals,Menina Step,Black,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bergamo-Mary-Jane-Sandals_7a59e61c-e6e3-428c-90ff-d51cffbe2453.6fc40db1a9294bf20e1540f3fde5e8f1.jpeg,https://i5.walmartimages.com/asr/87d6a884-6ecb-4522-a50b-8b46211e0044.c8bc6c50bdef2153fd4c454deefbebb8.jpeg,https://i5.walmartimages.com/asr/09167cda-6326-4f26-89f2-65be531235f3.68b6763dee341147a006e5212e1c9986.jpeg,https://i5.walmartimages.com/asr/cbbbde6e-b55c-404a-a868-9b86170c2432.7f36eeeec155dfdd03e28a685783ec21.jpeg,https://i5.walmartimages.com/asr/87d6a884-6ecb-4522-a50b-8b46211e0044.c8bc6c50bdef2153fd4c454deefbebb8.jpeg,,,
Women's Bergamo Mary Jane Sandals,Black,37,99.96,85.67,50,7.09386E+11,bergamo-mary-jane-in-black-velvet-black-37,Bergamo,Mujer,Sandals,Menina Step,Black,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bergamo-Mary-Jane-Sandals_7a59e61c-e6e3-428c-90ff-d51cffbe2453.6fc40db1a9294bf20e1540f3fde5e8f1.jpeg,https://i5.walmartimages.com/asr/87d6a884-6ecb-4522-a50b-8b46211e0044.c8bc6c50bdef2153fd4c454deefbebb8.jpeg,https://i5.walmartimages.com/asr/09167cda-6326-4f26-89f2-65be531235f3.68b6763dee341147a006e5212e1c9986.jpeg,https://i5.walmartimages.com/asr/cbbbde6e-b55c-404a-a868-9b86170c2432.7f36eeeec155dfdd03e28a685783ec21.jpeg,https://i5.walmartimages.com/asr/87d6a884-6ecb-4522-a50b-8b46211e0044.c8bc6c50bdef2153fd4c454deefbebb8.jpeg,,,
Women's Bergamo Mary Jane Sandals,Black,40,89.488,75.2,50,7.09386E+11,bergamo-mary-jane-in-black-velvet-black-40,Bergamo,Mujer,Sandals,Menina Step,Black,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bergamo-Mary-Jane-Sandals_829a9613-fddd-4e4c-850b-f1870caf0cbb.855c72cdeb41a5fe37a5746e8835bb60.jpeg,https://i5.walmartimages.com/asr/87d6a884-6ecb-4522-a50b-8b46211e0044.c8bc6c50bdef2153fd4c454deefbebb8.jpeg,https://i5.walmartimages.com/asr/09167cda-6326-4f26-89f2-65be531235f3.68b6763dee341147a006e5212e1c9986.jpeg,https://i5.walmartimages.com/asr/cbbbde6e-b55c-404a-a868-9b86170c2432.7f36eeeec155dfdd03e28a685783ec21.jpeg,https://i5.walmartimages.com/asr/87d6a884-6ecb-4522-a50b-8b46211e0044.c8bc6c50bdef2153fd4c454deefbebb8.jpeg,,,
Women's Bergamo Mary Jane Sandals,Black,42,99.96,85.67,50,7.09386E+11,bergamo-mary-jane-in-black-velvet-black-42,Bergamo,Mujer,Sandals,Menina Step,Black,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bergamo-Mary-Jane-Sandals_7a59e61c-e6e3-428c-90ff-d51cffbe2453.6fc40db1a9294bf20e1540f3fde5e8f1.jpeg,https://i5.walmartimages.com/asr/87d6a884-6ecb-4522-a50b-8b46211e0044.c8bc6c50bdef2153fd4c454deefbebb8.jpeg,https://i5.walmartimages.com/asr/09167cda-6326-4f26-89f2-65be531235f3.68b6763dee341147a006e5212e1c9986.jpeg,https://i5.walmartimages.com/asr/cbbbde6e-b55c-404a-a868-9b86170c2432.7f36eeeec155dfdd03e28a685783ec21.jpeg,https://i5.walmartimages.com/asr/87d6a884-6ecb-4522-a50b-8b46211e0044.c8bc6c50bdef2153fd4c454deefbebb8.jpeg,,,
Women's Bergamo Mary Jane Sandals,Black,35,99.96,85.67,50,7.09386E+11,bergamo-mary-jane-in-black-velvet-black-35,Bergamo,Mujer,Sandals,Menina Step,Black,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bergamo-Mary-Jane-Sandals_7a59e61c-e6e3-428c-90ff-d51cffbe2453.6fc40db1a9294bf20e1540f3fde5e8f1.jpeg,https://i5.walmartimages.com/asr/87d6a884-6ecb-4522-a50b-8b46211e0044.c8bc6c50bdef2153fd4c454deefbebb8.jpeg,https://i5.walmartimages.com/asr/09167cda-6326-4f26-89f2-65be531235f3.68b6763dee341147a006e5212e1c9986.jpeg,https://i5.walmartimages.com/asr/cbbbde6e-b55c-404a-a868-9b86170c2432.7f36eeeec155dfdd03e28a685783ec21.jpeg,https://i5.walmartimages.com/asr/87d6a884-6ecb-4522-a50b-8b46211e0044.c8bc6c50bdef2153fd4c454deefbebb8.jpeg,,,
Women's Bergamo Mary Jane Sandals,Black,38,89.488,75.2,50,7.09386E+11,bergamo-mary-jane-in-black-velvet-black-38,Bergamo,Mujer,Sandals,Menina Step,Black,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bergamo-Mary-Jane-Sandals_7a59e61c-e6e3-428c-90ff-d51cffbe2453.6fc40db1a9294bf20e1540f3fde5e8f1.jpeg,https://i5.walmartimages.com/asr/87d6a884-6ecb-4522-a50b-8b46211e0044.c8bc6c50bdef2153fd4c454deefbebb8.jpeg,https://i5.walmartimages.com/asr/09167cda-6326-4f26-89f2-65be531235f3.68b6763dee341147a006e5212e1c9986.jpeg,https://i5.walmartimages.com/asr/cbbbde6e-b55c-404a-a868-9b86170c2432.7f36eeeec155dfdd03e28a685783ec21.jpeg,https://i5.walmartimages.com/asr/87d6a884-6ecb-4522-a50b-8b46211e0044.c8bc6c50bdef2153fd4c454deefbebb8.jpeg,,,
Women's Bergamo Mary Jane Sandals,Black,39,99.96,85.67,50,7.09386E+11,bergamo-mary-jane-in-black-velvet-black-39,Bergamo,Mujer,Sandals,Menina Step,Black,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bergamo-Mary-Jane-Sandals_7a59e61c-e6e3-428c-90ff-d51cffbe2453.6fc40db1a9294bf20e1540f3fde5e8f1.jpeg,https://i5.walmartimages.com/asr/87d6a884-6ecb-4522-a50b-8b46211e0044.c8bc6c50bdef2153fd4c454deefbebb8.jpeg,https://i5.walmartimages.com/asr/09167cda-6326-4f26-89f2-65be531235f3.68b6763dee341147a006e5212e1c9986.jpeg,https://i5.walmartimages.com/asr/cbbbde6e-b55c-404a-a868-9b86170c2432.7f36eeeec155dfdd03e28a685783ec21.jpeg,https://i5.walmartimages.com/asr/87d6a884-6ecb-4522-a50b-8b46211e0044.c8bc6c50bdef2153fd4c454deefbebb8.jpeg,,,
Women's Bergamo Mary Jane Sandals,Black,41,89.488,75.2,50,7.09386E+11,bergamo-mary-jane-in-black-velvet-black-41,Bergamo,Mujer,Sandals,Menina Step,Black,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bergamo-Mary-Jane-Sandals_7a59e61c-e6e3-428c-90ff-d51cffbe2453.6fc40db1a9294bf20e1540f3fde5e8f1.jpeg,https://i5.walmartimages.com/asr/87d6a884-6ecb-4522-a50b-8b46211e0044.c8bc6c50bdef2153fd4c454deefbebb8.jpeg,https://i5.walmartimages.com/asr/09167cda-6326-4f26-89f2-65be531235f3.68b6763dee341147a006e5212e1c9986.jpeg,https://i5.walmartimages.com/asr/cbbbde6e-b55c-404a-a868-9b86170c2432.7f36eeeec155dfdd03e28a685783ec21.jpeg,https://i5.walmartimages.com/asr/87d6a884-6ecb-4522-a50b-8b46211e0044.c8bc6c50bdef2153fd4c454deefbebb8.jpeg,,,
Women's Bergamo Mary Jane Sandals,Grey,36,89.488,75.208,50,7.09386E+11,bergamo-mary-jane-in-gray-velvet-black-36,Bergamo,Mujer,Sandals,Menina Step,Grey,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bergamo-Mary-Jane-Sandals_98a45549-572a-48a4-a0d5-ce19fedf7c9b.20feccbe7a30f0769967c54593086f7e.jpeg,https://i5.walmartimages.com/asr/8d7b780a-ac94-490e-9721-ec259302827d.36370133cfb1eba6bb243a9e3d2f6f1b.jpeg,https://i5.walmartimages.com/asr/cdb048ee-fb61-4ec3-a54b-9eb3385a2e9c.f578c1d113d268cd34869627d37420f1.jpeg,https://i5.walmartimages.com/asr/cbbbde6e-b55c-404a-a868-9b86170c2432.7f36eeeec155dfdd03e28a685783ec21.jpeg,https://i5.walmartimages.com/asr/cdb048ee-fb61-4ec3-a54b-9eb3385a2e9c.f578c1d113d268cd34869627d37420f1.jpeg,,,
Women's Bergamo Mary Jane Sandals,Grey,40,89.488,75.208,50,7.09386E+11,bergamo-mary-jane-in-gray-velvet-black-40,Bergamo,Mujer,Sandals,Menina Step,Grey,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bergamo-Mary-Jane-Sandals_07d9c04e-1341-4e24-b0bf-f3c42a0235eb.074f72155111ea21fe433f716ca39bf6.jpeg,https://i5.walmartimages.com/asr/8d7b780a-ac94-490e-9721-ec259302827d.36370133cfb1eba6bb243a9e3d2f6f1b.jpeg,https://i5.walmartimages.com/asr/cdb048ee-fb61-4ec3-a54b-9eb3385a2e9c.f578c1d113d268cd34869627d37420f1.jpeg,https://i5.walmartimages.com/asr/cbbbde6e-b55c-404a-a868-9b86170c2432.7f36eeeec155dfdd03e28a685783ec21.jpeg,https://i5.walmartimages.com/asr/cdb048ee-fb61-4ec3-a54b-9eb3385a2e9c.f578c1d113d268cd34869627d37420f1.jpeg,,,
Women's Bergamo Mary Jane Sandals,Grey,42,89.488,75.2,50,7.09386E+11,bergamo-mary-jane-in-gray-velvet-black-42,Bergamo,Mujer,Sandals,Menina Step,Grey,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bergamo-Mary-Jane-Sandals_26f7018f-05ea-436d-99a4-59efefc204c4.4d887a8a7f817860e81e5d079f46c1cb.jpeg,https://i5.walmartimages.com/asr/8d7b780a-ac94-490e-9721-ec259302827d.36370133cfb1eba6bb243a9e3d2f6f1b.jpeg,https://i5.walmartimages.com/asr/cdb048ee-fb61-4ec3-a54b-9eb3385a2e9c.f578c1d113d268cd34869627d37420f1.jpeg,https://i5.walmartimages.com/asr/cbbbde6e-b55c-404a-a868-9b86170c2432.7f36eeeec155dfdd03e28a685783ec21.jpeg,https://i5.walmartimages.com/asr/cdb048ee-fb61-4ec3-a54b-9eb3385a2e9c.f578c1d113d268cd34869627d37420f1.jpeg,,,
Women's Bergamo Mary Jane Sandals,Grey,39,89.488,75.2,50,7.09386E+11,bergamo-mary-jane-in-gray-velvet-black-39,Bergamo,Mujer,Sandals,Menina Step,Grey,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bergamo-Mary-Jane-Sandals_98a45549-572a-48a4-a0d5-ce19fedf7c9b.20feccbe7a30f0769967c54593086f7e.jpeg,https://i5.walmartimages.com/asr/8d7b780a-ac94-490e-9721-ec259302827d.36370133cfb1eba6bb243a9e3d2f6f1b.jpeg,https://i5.walmartimages.com/asr/cdb048ee-fb61-4ec3-a54b-9eb3385a2e9c.f578c1d113d268cd34869627d37420f1.jpeg,https://i5.walmartimages.com/asr/cbbbde6e-b55c-404a-a868-9b86170c2432.7f36eeeec155dfdd03e28a685783ec21.jpeg,https://i5.walmartimages.com/asr/cdb048ee-fb61-4ec3-a54b-9eb3385a2e9c.f578c1d113d268cd34869627d37420f1.jpeg,,,
Women's Bergamo Mary Jane Sandals,Grey,38,89.488,75.2,50,7.09386E+11,bergamo-mary-jane-in-gray-velvet-black-38,Bergamo,Mujer,Sandals,Menina Step,Grey,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bergamo-Mary-Jane-Sandals_07d9c04e-1341-4e24-b0bf-f3c42a0235eb.074f72155111ea21fe433f716ca39bf6.jpeg,https://i5.walmartimages.com/asr/8d7b780a-ac94-490e-9721-ec259302827d.36370133cfb1eba6bb243a9e3d2f6f1b.jpeg,https://i5.walmartimages.com/asr/cdb048ee-fb61-4ec3-a54b-9eb3385a2e9c.f578c1d113d268cd34869627d37420f1.jpeg,https://i5.walmartimages.com/asr/cbbbde6e-b55c-404a-a868-9b86170c2432.7f36eeeec155dfdd03e28a685783ec21.jpeg,https://i5.walmartimages.com/asr/cdb048ee-fb61-4ec3-a54b-9eb3385a2e9c.f578c1d113d268cd34869627d37420f1.jpeg,,,
Women's Bergamo Mary Jane Sandals,Grey,35,89.488,75.2,50,7.09386E+11,bergamo-mary-jane-in-gray-velvet-black-35,Bergamo,Mujer,Sandals,Menina Step,Grey,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bergamo-Mary-Jane-Sandals_07d9c04e-1341-4e24-b0bf-f3c42a0235eb.074f72155111ea21fe433f716ca39bf6.jpeg,https://i5.walmartimages.com/asr/8d7b780a-ac94-490e-9721-ec259302827d.36370133cfb1eba6bb243a9e3d2f6f1b.jpeg,https://i5.walmartimages.com/asr/cdb048ee-fb61-4ec3-a54b-9eb3385a2e9c.f578c1d113d268cd34869627d37420f1.jpeg,https://i5.walmartimages.com/asr/cbbbde6e-b55c-404a-a868-9b86170c2432.7f36eeeec155dfdd03e28a685783ec21.jpeg,https://i5.walmartimages.com/asr/cdb048ee-fb61-4ec3-a54b-9eb3385a2e9c.f578c1d113d268cd34869627d37420f1.jpeg,,,
Women's Bergamo Mary Jane Sandals,Grey,37,99.96,85.67,50,7.09386E+11,bergamo-mary-jane-in-gray-velvet-black-37,Bergamo,Mujer,Sandals,Menina Step,Grey,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bergamo-Mary-Jane-Sandals_07d9c04e-1341-4e24-b0bf-f3c42a0235eb.074f72155111ea21fe433f716ca39bf6.jpeg,https://i5.walmartimages.com/asr/8d7b780a-ac94-490e-9721-ec259302827d.36370133cfb1eba6bb243a9e3d2f6f1b.jpeg,https://i5.walmartimages.com/asr/cdb048ee-fb61-4ec3-a54b-9eb3385a2e9c.f578c1d113d268cd34869627d37420f1.jpeg,https://i5.walmartimages.com/asr/cbbbde6e-b55c-404a-a868-9b86170c2432.7f36eeeec155dfdd03e28a685783ec21.jpeg,https://i5.walmartimages.com/asr/cdb048ee-fb61-4ec3-a54b-9eb3385a2e9c.f578c1d113d268cd34869627d37420f1.jpeg,,,
Women's Bergamo Mary Jane Sandals,Grey,41,89.488,75.2,50,7.09386E+11,bergamo-mary-jane-in-gray-velvet-black-41,Bergamo,Mujer,Sandals,Menina Step,Grey,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bergamo-Mary-Jane-Sandals_07d9c04e-1341-4e24-b0bf-f3c42a0235eb.074f72155111ea21fe433f716ca39bf6.jpeg,https://i5.walmartimages.com/asr/8d7b780a-ac94-490e-9721-ec259302827d.36370133cfb1eba6bb243a9e3d2f6f1b.jpeg,https://i5.walmartimages.com/asr/cdb048ee-fb61-4ec3-a54b-9eb3385a2e9c.f578c1d113d268cd34869627d37420f1.jpeg,https://i5.walmartimages.com/asr/cbbbde6e-b55c-404a-a868-9b86170c2432.7f36eeeec155dfdd03e28a685783ec21.jpeg,https://i5.walmartimages.com/asr/cdb048ee-fb61-4ec3-a54b-9eb3385a2e9c.f578c1d113d268cd34869627d37420f1.jpeg,,,
Women's Bergamo Mary Jane Sandals,Mediterranean Blue,37,99.96,85.67,50,7.09386E+11,bergamo-mary-jane-37,Bergamo,Mujer,Sandals,Menina Step,Blue ,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bergamo-Mary-Jane-Sandals_e561ad30-7349-4c78-a421-770e8ba3d1c5.1566fe7dc82da28ced98216114bbd341.jpeg,https://i5.walmartimages.com/asr/cbbbde6e-b55c-404a-a868-9b86170c2432.7f36eeeec155dfdd03e28a685783ec21.jpeg,https://i5.walmartimages.com/asr/fece4467-6f76-444c-883c-0ef34dbf8ee0.38f249b5af09bebecaace23ec4647326.jpeg,https://i5.walmartimages.com/asr/89504b47-61aa-4b6e-a82e-d575da2b9dbd.34b5c7d54b4dbd9ee355f05dd9f511d9.jpeg,https://i5.walmartimages.com/asr/89504b47-61aa-4b6e-a82e-d575da2b9dbd.34b5c7d54b4dbd9ee355f05dd9f511d9.jpeg,,,
Women's Bergamo Mary Jane Sandals,Mediterranean Blue,36,99.96,85.67,50,7.09386E+11,bergamo-mary-jane-36,Bergamo,Mujer,Sandals,Menina Step,Blue ,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bergamo-Mary-Jane-Sandals_e561ad30-7349-4c78-a421-770e8ba3d1c5.1566fe7dc82da28ced98216114bbd341.jpeg,https://i5.walmartimages.com/asr/cbbbde6e-b55c-404a-a868-9b86170c2432.7f36eeeec155dfdd03e28a685783ec21.jpeg,https://i5.walmartimages.com/asr/fece4467-6f76-444c-883c-0ef34dbf8ee0.38f249b5af09bebecaace23ec4647326.jpeg,https://i5.walmartimages.com/asr/89504b47-61aa-4b6e-a82e-d575da2b9dbd.34b5c7d54b4dbd9ee355f05dd9f511d9.jpeg,https://i5.walmartimages.com/asr/89504b47-61aa-4b6e-a82e-d575da2b9dbd.34b5c7d54b4dbd9ee355f05dd9f511d9.jpeg,,,
Women's Bergamo Mary Jane Sandals,Mediterranean Blue,42,89.488,75.2,50,7.09386E+11,bergamo-mary-jane-42,Bergamo,Mujer,Sandals,Menina Step,Blue ,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bergamo-Mary-Jane-Sandals_e561ad30-7349-4c78-a421-770e8ba3d1c5.1566fe7dc82da28ced98216114bbd341.jpeg,https://i5.walmartimages.com/asr/cbbbde6e-b55c-404a-a868-9b86170c2432.7f36eeeec155dfdd03e28a685783ec21.jpeg,https://i5.walmartimages.com/asr/fece4467-6f76-444c-883c-0ef34dbf8ee0.38f249b5af09bebecaace23ec4647326.jpeg,https://i5.walmartimages.com/asr/89504b47-61aa-4b6e-a82e-d575da2b9dbd.34b5c7d54b4dbd9ee355f05dd9f511d9.jpeg,https://i5.walmartimages.com/asr/89504b47-61aa-4b6e-a82e-d575da2b9dbd.34b5c7d54b4dbd9ee355f05dd9f511d9.jpeg,,,
Women's Bergamo Mary Jane Sandals,Mediterranean Blue,39,89.488,75.2,50,7.09386E+11,bergamo-mary-jane-39,Bergamo,Mujer,Sandals,Menina Step,Blue ,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bergamo-Mary-Jane-Sandals_077ffa90-4382-4e81-a8e5-e139016b276c.ab8dfc14ccc67744867fa4d9f38b11ee.jpeg,https://i5.walmartimages.com/asr/cbbbde6e-b55c-404a-a868-9b86170c2432.7f36eeeec155dfdd03e28a685783ec21.jpeg,https://i5.walmartimages.com/asr/fece4467-6f76-444c-883c-0ef34dbf8ee0.38f249b5af09bebecaace23ec4647326.jpeg,https://i5.walmartimages.com/asr/89504b47-61aa-4b6e-a82e-d575da2b9dbd.34b5c7d54b4dbd9ee355f05dd9f511d9.jpeg,https://i5.walmartimages.com/asr/89504b47-61aa-4b6e-a82e-d575da2b9dbd.34b5c7d54b4dbd9ee355f05dd9f511d9.jpeg,,,
Women's Bergamo Mary Jane Sandals,Mediterranean Blue,40,89.488,75.2,50,7.09386E+11,bergamo-mary-jane-40,Bergamo,Mujer,Sandals,Menina Step,Blue ,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bergamo-Mary-Jane-Sandals_077ffa90-4382-4e81-a8e5-e139016b276c.ab8dfc14ccc67744867fa4d9f38b11ee.jpeg,https://i5.walmartimages.com/asr/cbbbde6e-b55c-404a-a868-9b86170c2432.7f36eeeec155dfdd03e28a685783ec21.jpeg,https://i5.walmartimages.com/asr/fece4467-6f76-444c-883c-0ef34dbf8ee0.38f249b5af09bebecaace23ec4647326.jpeg,https://i5.walmartimages.com/asr/89504b47-61aa-4b6e-a82e-d575da2b9dbd.34b5c7d54b4dbd9ee355f05dd9f511d9.jpeg,https://i5.walmartimages.com/asr/89504b47-61aa-4b6e-a82e-d575da2b9dbd.34b5c7d54b4dbd9ee355f05dd9f511d9.jpeg,,,
Women's Bergamo Mary Jane Sandals,Mediterranean Blue,41,89.488,75.2,50,7.09386E+11,bergamo-mary-jane-41,Bergamo,Mujer,Sandals,Menina Step,Blue ,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bergamo-Mary-Jane-Sandals_e561ad30-7349-4c78-a421-770e8ba3d1c5.1566fe7dc82da28ced98216114bbd341.jpeg,https://i5.walmartimages.com/asr/cbbbde6e-b55c-404a-a868-9b86170c2432.7f36eeeec155dfdd03e28a685783ec21.jpeg,https://i5.walmartimages.com/asr/fece4467-6f76-444c-883c-0ef34dbf8ee0.38f249b5af09bebecaace23ec4647326.jpeg,https://i5.walmartimages.com/asr/89504b47-61aa-4b6e-a82e-d575da2b9dbd.34b5c7d54b4dbd9ee355f05dd9f511d9.jpeg,https://i5.walmartimages.com/asr/89504b47-61aa-4b6e-a82e-d575da2b9dbd.34b5c7d54b4dbd9ee355f05dd9f511d9.jpeg,,,
Women's Bergamo Mary Jane Sandals,Mediterranean Blue,38,89.488,75.2,50,7.09386E+11,bergamo-mary-jane-38,Bergamo,Mujer,Sandals,Menina Step,Blue ,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bergamo-Mary-Jane-Sandals_e561ad30-7349-4c78-a421-770e8ba3d1c5.1566fe7dc82da28ced98216114bbd341.jpeg,https://i5.walmartimages.com/asr/cbbbde6e-b55c-404a-a868-9b86170c2432.7f36eeeec155dfdd03e28a685783ec21.jpeg,https://i5.walmartimages.com/asr/fece4467-6f76-444c-883c-0ef34dbf8ee0.38f249b5af09bebecaace23ec4647326.jpeg,https://i5.walmartimages.com/asr/89504b47-61aa-4b6e-a82e-d575da2b9dbd.34b5c7d54b4dbd9ee355f05dd9f511d9.jpeg,https://i5.walmartimages.com/asr/89504b47-61aa-4b6e-a82e-d575da2b9dbd.34b5c7d54b4dbd9ee355f05dd9f511d9.jpeg,,,
Women's Bergamo Mary Jane Sandals,Mediterranean Blue,35,89.488,75.2,50,7.09386E+11,bergamo-mary-jane-35,Bergamo,Mujer,Sandals,Menina Step,Blue ,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Bergamo-Mary-Jane-Sandals_e561ad30-7349-4c78-a421-770e8ba3d1c5.1566fe7dc82da28ced98216114bbd341.jpeg,https://i5.walmartimages.com/asr/cbbbde6e-b55c-404a-a868-9b86170c2432.7f36eeeec155dfdd03e28a685783ec21.jpeg,https://i5.walmartimages.com/asr/fece4467-6f76-444c-883c-0ef34dbf8ee0.38f249b5af09bebecaace23ec4647326.jpeg,https://i5.walmartimages.com/asr/89504b47-61aa-4b6e-a82e-d575da2b9dbd.34b5c7d54b4dbd9ee355f05dd9f511d9.jpeg,https://i5.walmartimages.com/asr/89504b47-61aa-4b6e-a82e-d575da2b9dbd.34b5c7d54b4dbd9ee355f05dd9f511d9.jpeg,,,
Women's Berta Sandals,Black,35,123.76,109.48,50,7.09386E+11,berta-all-black-black-35,Berta,Mujer,Sandals,Menina Step,Black,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Sandals_963ba324-a10a-4ba2-be4e-41bcb2f8f33c.ffaa2d47db9ecc4a1343f86c8d9834b8.jpeg,https://i5.walmartimages.com/asr/20713828-58d9-49b7-936d-d0bbbd29b016.1c12ca7bed57878ff7e3da6f16e51f08.jpeg,https://i5.walmartimages.com/asr/b65b49a5-ab3e-4d5f-8c13-a6cb6088d023.3b1b79b011364aac937bc330f8e43f14.jpeg,https://i5.walmartimages.com/asr/faae7562-344d-4190-bb5e-93d7c6b8d871.494f8a17f29dc82d429897fe214a372c.jpeg,,,,
Women's Berta Sandals,Black,42,123.76,109.48,50,7.09386E+11,berta-all-black-black-42,Berta,Mujer,Sandals,Menina Step,Black,,Faux Leather,Faux Leather,Faux Leather,,Spain,,,,,,,,https://i5.walmartimages.com/seo/Women-s-Berta-Sandals_963ba324-a10a-4ba2-be4e-41bcb2f8f33c.ffaa2d47db9ecc4a1343f86c8d9834b8.jpeg,https://i5.walmartimages.com/asr/51f23833-517e-4619-8677-0baeb6df777e.3b1b79b011364aac937bc330f8e43f14.jpeg,https://i5.walmartimages.com/asr/faae7562-344d-4190-bb5e-93d7c6b8d871.494f8a17f29dc82d429897fe214a372c.jpeg,https://i5.walmartimages.com/asr/27fd3fe0-08a6-47c8-9af9-b84d027ed2d0.1c12ca7bed57878ff7e3da6f16e51f08.jpeg,,,,
